id,elevation,ozone,NO2,azimuth,zenith,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,water_vapor,scene,incidence_azimuth,incidence_zenith,AOT_550
9089,5,308,0.217,103.8,17.6,0.232,0.3483,0.3531,0.3806,0.3434,0.4174,0.4857,0.4556,0.5439,0.0353,0.0009,0.4531,0.2495,5010,E,104.6,4.5,0.058
9090,3376,293,0.147,150.2,21.5,0.4724,0.3941,0.3833,0.3985,0.409,0.4441,0.4634,0.4552,0.4758,0.4074,0.0806,0.3457,0.2569,1340,I,285,8.1,0.024
9091,30,300,0.178,200.7,59.8,0.1627,0.1079,0.075,0.0551,0.0598,0.069,0.0733,0.0612,0.0693,0.0313,0.0013,0.0606,0.0485,894,B,332,10.8,0.058
9092,37,344,0.289,147.7,41.1,0.2124,0.2089,0.1962,0.2069,0.2461,0.2554,0.2452,0.2271,0.2504,0.149,0.007,0.2812,0.237,348,E,104.4,8.7,0.096
9093,99,286,0.245,124.2,27.1,0.1605,0.1408,0.1253,0.1206,0.1399,0.1503,0.1642,0.164,0.1777,0.0425,0.0012,0.1729,0.1366,2037,E,103.6,6.3,0.417
9094,91,252,0.308,142.8,44.8,0.1695,0.152,0.1296,0.1119,0.1334,0.1387,0.1521,0.1328,0.1674,0.0382,0.0008,0.136,0.0937,2329,E,99.7,4.8,0.216
9095,4,254,0.239,153.9,52.5,0.272,0.2786,0.3219,0.4068,0.4149,0.4353,0.4679,0.4432,0.4894,0.1397,0.0018,0.5329,0.4408,1228,E,104.1,8.9,0.167
9096,10,307,0.504,167.9,69.5,0.1787,0.1451,0.1028,0.0526,0.0425,0.0314,0.0272,0.0229,0.0214,0.0099,0.0008,0.0057,0.0031,545,F,286.1,8,0.058
9097,520,296,0.169,167.3,47.4,0.1207,0.0929,0.087,0.0833,0.1293,0.2014,0.2372,0.2282,0.2662,0.0649,0.0045,0.1441,0.0556,1873,D,285.2,8,0.233
9098,100,340,0.234,141.1,29.7,0.2845,0.3125,0.2906,0.3023,0.3041,0.3469,0.3686,0.3433,0.3734,0.1046,0.0018,0.32,0.2613,1455,I,114.3,3.9,0.149
9099,125,378,0.329,161,40.6,0.1538,0.1219,0.1082,0.094,0.1223,0.1818,0.1977,0.2001,0.2129,0.0829,0.0019,0.174,0.1278,750,E,267.3,4.7,0.191
9100,1656,277,0.172,160.1,48,0.1607,0.1427,0.1387,0.1594,0.1723,0.1858,0.1947,0.2003,0.2181,0.138,0.005,0.3022,0.239,274,E,279.4,5.6,0.244
9101,22,310,0.188,114.2,22.5,0.2088,0.2233,0.2282,0.2629,0.2384,0.2706,0.3215,0.282,0.3366,0.037,0.0013,0.282,0.2032,3370,E,211.6,3.1,0.364
9102,5,380,0.193,224.5,62.2,0.6706,0.6984,0.6581,0.7253,0.7422,0.7271,0.7669,0.6955,0.7434,0.255,0.0014,0.0936,0.0843,671,K,327.7,7.4,0.039
9103,87,376,0.216,153.5,42.2,0.2267,0.2271,0.2213,0.2275,0.2741,0.3713,0.4144,0.4222,0.44,0.242,0.0251,0.344,0.2305,538,H,287.5,7.9,0.146
9104,1799,300,0.142,157.7,64.2,0.7584,0.6856,0.6536,0.7103,0.7386,0.7476,0.7563,0.7063,0.7266,0.3674,0.0058,0.0696,0.0637,479,K,154,2.9,0.023
9105,49,360,0.214,169.6,36.9,0.11,0.0793,0.0529,0.0301,0.0247,0.021,0.018,0.0149,0.0129,0.0054,0.0006,0.003,0.0016,1985,F,289.6,7,0.107
9106,990,351,0.246,155,61.6,0.3184,0.3261,0.2837,0.2745,0.2683,0.2729,0.2663,0.2399,0.2512,0.0579,0.0014,0.0155,0.0121,1584,K,269.4,4.8,0.093
9107,1410,272,0.175,164.1,52,0.2558,0.2507,0.2476,0.2698,0.2682,0.2963,0.3039,0.302,0.3166,0.1732,0.05,0.2558,0.1945,579,I,284.2,8.2,0.047
9108,680,285,0.373,161.7,52.9,0.1614,0.1559,0.1479,0.1601,0.1601,0.189,0.1914,0.2004,0.2148,0.0639,0.0019,0.1764,0.1231,1144,E,103.2,5.5,0.087
9109,225,334,0.256,150.7,29.2,0.1665,0.1661,0.1532,0.151,0.1395,0.1828,0.1828,0.1864,0.1823,0.065,0.0079,0.1514,0.1297,932,E,288.4,8.7,0.185
9110,75,333,0.425,148.4,34.9,0.1457,0.1419,0.1376,0.138,0.1665,0.2537,0.3025,0.2754,0.31,0.0633,0.0016,0.2488,0.1617,2092,E,107.2,6.1,0.154
9111,3376,327,0.141,150.5,49.2,0.9014,0.9509,0.9169,0.991,1.0751,1.1121,1.1203,1.0623,1.1308,0.6785,0.0452,0.1843,0.175,348,H,106,6.8,0.085
9112,82,335,0.374,157.6,67.8,0.1815,0.1328,0.1071,0.0969,0.124,0.1354,0.1678,0.1649,0.1755,0.0708,0.0019,0.1732,0.1298,896,E,103.4,10.1,0.019
9113,49,293,0.193,142.5,42.3,0.156,0.1446,0.1372,0.1371,0.1667,0.1902,0.2357,0.2127,0.2223,0.1103,0.0027,0.2179,0.1679,303,E,99.9,5,0.041
9114,273,322,0.187,143.2,30.4,0.1066,0.0799,0.0741,0.0389,0.0832,0.2757,0.3406,0.3321,0.3668,0.1367,0.0016,0.1516,0.0607,1052,D,286.1,7.4,0.128
9115,125,305,0.292,149.5,38.2,0.215,0.2518,0.2086,0.1842,0.1926,0.2531,0.2828,0.2882,0.3047,0.0519,0.0014,0.2373,0.1735,2438,E,160.4,2.9,0.314
9116,127,295,0.185,153.6,41.3,0.1994,0.1941,0.1888,0.1973,0.2087,0.2184,0.2248,0.1989,0.2113,0.0452,0.0012,0.2033,0.1484,1707,E,170.2,2.8,0.05
9117,30,325,0.192,162.2,64.4,0.1961,0.2389,0.2348,0.2605,0.3066,0.3021,0.3165,0.3033,0.3469,0.0834,0.0054,0.3266,0.2789,784,I,274,5.1,0.077
9118,1447,289,0.166,154.5,39.8,0.1498,0.1391,0.1274,0.1322,0.1596,0.1758,0.1795,0.1598,0.1883,0.108,0.003,0.2631,0.245,440,E,263,4.5,0.081
9119,579,305,0.214,165.7,52.6,0.1202,0.0916,0.0676,0.0621,0.0735,0.0852,0.1027,0.1084,0.1139,0.0782,0.0029,0.1301,0.0837,335,E,105.3,9.1,0.022
9120,10,358,0.21,134.6,30.9,0.1462,0.1041,0.091,0.1267,0.1403,0.1957,0.2192,0.1918,0.2206,0.0479,0.0013,0.1699,0.119,1959,E,238.5,3.8,0.073
9121,10,311,0.255,149.6,37.7,0.1581,0.1193,0.0797,0.0504,0.0406,0.0391,0.0362,0.03,0.0294,0.0078,0.0004,0.0094,0.0044,3374,F,105.8,7,0.406
9122,9,281,0.179,138.4,36.9,0.1276,0.0987,0.0763,0.0661,0.0641,0.054,0.0563,0.0451,0.0468,0.0086,0.0006,0.0247,0.0202,2564,F,287,10.4,0.074
9123,225,318,0.1,193,78.6,0.3147,0.2881,0.2039,0.2109,0.2115,0.2181,0.2215,0.2009,0.2251,0.1175,0.0094,0.186,0.1755,1105,H,272.2,3.6,0.044
9124,670,314,0.139,166,51.8,0.1217,0.1002,0.0935,0.087,0.1147,0.1742,0.1959,0.1983,0.2226,0.065,0.0018,0.2403,0.1635,1126,D,198.7,2.9,0.079
9125,125,370,0.305,165.6,34.8,0.2101,0.1862,0.163,0.1526,0.1773,0.2461,0.2722,0.2716,0.2973,0.1488,0.0133,0.2164,0.1637,657,H,106.5,6,0.118
9126,27,256,0.09,106.7,33.7,0.1448,0.1254,0.1275,0.1266,0.1728,0.2475,0.304,0.282,0.3534,0.0321,0.001,0.3423,0.194,4415,D,102.5,7.5,0.092
9127,2200,308,0.294,151.6,50.5,0.1256,0.1107,0.1099,0.1148,0.1438,0.2047,0.2356,0.239,0.2495,0.1431,0.006,0.2009,0.1461,378,E,205,3,0.023
9128,360,390,0.172,161.3,52.2,0.3098,0.2831,0.2695,0.299,0.331,0.3722,0.3956,0.3876,0.4239,0.2058,0.1046,0.2704,0.2146,795,K,291.2,9.4,0.069
9129,2200,283,0.301,149.2,37.9,0.1152,0.1057,0.1093,0.1146,0.1487,0.2142,0.2498,0.2514,0.2687,0.1634,0.0045,0.223,0.1606,347,E,206.7,3,0.03
9130,348,323,0.211,140.3,28.2,0.1294,0.0963,0.0831,0.0493,0.084,0.2964,0.3934,0.3788,0.4342,0.0909,0.0026,0.1648,0.0568,2184,D,233.3,3.6,0.286
9131,160,362,0.216,146.8,43.6,0.1264,0.1016,0.0942,0.0734,0.1209,0.2472,0.2818,0.285,0.3089,0.1132,0.0084,0.1964,0.1036,898,D,200.5,2.9,0.094
9132,1574,362,0.204,151.5,36.9,0.1431,0.1866,0.196,0.2199,0.2221,0.2766,0.2851,0.3009,0.3029,0.1594,0.007,0.3046,0.219,402,E,281.6,5.8,0.038
9133,40,282,0.113,88.9,31.5,0.1667,0.1359,0.1263,0.1088,0.1218,0.1637,0.1872,0.177,0.2048,0.0349,0.0015,0.1528,0.0976,3252,F,282.7,8.1,0.081
9134,51,269,0.141,57,30.2,0.1822,0.1577,0.1462,0.1524,0.1462,0.1848,0.2037,0.1819,0.219,0.0266,0.0052,0.226,0.165,3717,E,103.5,9,0.201
9135,225,302,0.108,199.6,76.7,0.2342,0.2098,0.1853,0.2119,0.2173,0.2268,0.2361,0.2291,0.2397,0.0924,0.0086,0.2632,0.2331,430,G,232.3,2.8,0.082
9136,30,289,0.247,134.6,29.6,0.1637,0.1412,0.1262,0.1087,0.1183,0.1444,0.1858,0.1555,0.2022,0.0241,0.0009,0.1994,0.1333,4223,E,103.5,4.6,0.323
9137,159,286,0.311,171,66.8,0.1614,0.1259,0.1115,0.1037,0.1307,0.1854,0.1976,0.186,0.2145,0.0564,0.0011,0.1987,0.1418,960,E,107.3,6.5,0.023
9138,109,337,0.232,125,23.4,0.1371,0.1094,0.1011,0.0908,0.1109,0.1904,0.2376,0.2067,0.2627,0.0599,0.0023,0.1678,0.1103,2100,D,231.5,3.6,0.121
9139,285,249,0.115,129.7,38.9,0.1593,0.1534,0.1652,0.2155,0.2406,0.2711,0.3025,0.3001,0.3444,0.0916,0.0016,0.4288,0.2938,1525,E,104.3,7.2,0.278
9140,33,343,0.396,159.7,29.8,0.1202,0.1023,0.0948,0.0791,0.1151,0.2013,0.2245,0.2343,0.2577,0.0862,0.0014,0.2062,0.1215,1120,D,288.4,8.5,0.05
9141,690,283,0.255,162.8,61.6,0.1811,0.2732,0.2686,0.2993,0.265,0.3043,0.3194,0.3283,0.2965,0.0928,0.0022,0.2516,0.1787,689,E,103,8.1,0.039
9142,1655,286,0.191,148.4,38.4,0.1603,0.1499,0.1581,0.1972,0.2191,0.2376,0.2664,0.2676,0.2963,0.119,0.0021,0.4145,0.3147,903,E,105.2,7.8,0.175
9143,52,331,0.263,126.3,20.1,0.1667,0.1605,0.1548,0.1604,0.175,0.2155,0.2396,0.2308,0.2623,0.0815,0.0061,0.2863,0.2113,1495,E,113.3,3.9,0.29
9144,824,310,0.186,149.1,30.8,0.1158,0.0988,0.0989,0.0787,0.1238,0.3099,0.3731,0.3645,0.3985,0.1324,0.0012,0.1933,0.0953,1309,D,293.4,11,0.105
9145,824,283,0.154,164,51.4,0.1315,0.1148,0.1053,0.1249,0.1346,0.1448,0.1602,0.1665,0.1854,0.0843,0.0024,0.2789,0.2345,613,E,285.7,7.2,0.056
9146,125,352,0.28,147.9,31,0.1854,0.1632,0.1461,0.1283,0.1488,0.2236,0.2567,0.252,0.2801,0.061,0.0079,0.2118,0.1482,1899,E,106.4,7.4,0.354
9147,5,440,0.175,211.5,76.4,0.7856,0.7495,0.6236,0.7424,0.7889,0.7975,0.8036,0.7822,0.8175,0.4397,0.0081,0.1556,0.1561,245,K,327.1,7.4,0.084
9148,344,281,0.263,160.7,49,0.1107,0.0796,0.0663,0.051,0.0997,0.1927,0.2287,0.2295,0.2666,0.0579,0.0012,0.1535,0.0579,2015,D,254.9,4.3,0.051
9149,824,324,0.111,151.4,73.9,0.3941,0.3038,0.2135,0.1812,0.1736,0.1659,0.1611,0.1419,0.1536,0.0664,0.0025,0.041,0.0279,463,B,179.2,2.8,0.033
9150,1381,272,0.235,65.3,33,0.1316,0.1196,0.1189,0.1623,0.1726,0.2051,0.2259,0.2233,0.2251,0.0876,0.0019,0.3547,0.2739,1096,E,284.8,10.2,0.393
9151,5,287,0.408,161.9,73,0.2669,0.225,0.1752,0.1667,0.1662,0.1731,0.1797,0.1644,0.1843,0.0642,0.0014,0.1621,0.1378,859,H,105.8,8.1,0.42
9152,415,306,0.192,163.3,64.3,0.1505,0.1212,0.1029,0.14,0.1617,0.1818,0.2119,0.216,0.2567,0.1073,0.0016,0.2864,0.1643,619,E,196.1,2.9,0.032
9153,235,383,0.223,151.3,53.6,0.3378,0.2861,0.2511,0.2528,0.2614,0.2751,0.289,0.2658,0.291,0.1694,0.0162,0.1515,0.1339,733,I,175,2.8,0.596
9154,1170,331,0.209,140.5,18.2,0.1924,0.1637,0.1596,0.1291,0.1642,0.2735,0.3173,0.3012,0.3397,0.0844,0.0063,0.1976,0.0999,2543,G,284.8,8.2,0.203
9155,670,311,0.118,169.9,62.7,0.1405,0.1128,0.0943,0.0953,0.1154,0.1345,0.1486,0.1474,0.1658,0.0696,0.0017,0.2184,0.1564,589,E,218.7,3.2,0.064
9156,250,362,0.222,151.7,31.7,0.1596,0.138,0.1338,0.1419,0.1664,0.1822,0.191,0.1779,0.2114,0.0787,0.0021,0.1945,0.149,1159,E,284.6,6.6,0.107
9157,80,280,0.301,161,58.8,0.1461,0.133,0.1213,0.1283,0.129,0.1412,0.1601,0.164,0.1693,0.0692,0.001,0.1534,0.1251,519,E,279.1,5.5,0.022
9158,82,333,0.234,136.3,25.3,0.1339,0.1169,0.1139,0.118,0.1214,0.1534,0.179,0.1575,0.1757,0.0632,0.0007,0.2045,0.1547,1284,E,286.2,8.6,0.147
9159,51,256,0.138,100.6,32.9,0.1512,0.1216,0.1035,0.0995,0.106,0.1258,0.1332,0.117,0.1401,0.0376,0.0103,0.1331,0.106,1826,B,284.9,8.8,0.33
9160,82,340,0.246,135.2,24.5,0.1393,0.1181,0.1069,0.1014,0.1214,0.1796,0.2061,0.2003,0.2275,0.0721,0.0046,0.1819,0.1328,1269,E,233,3.6,0.341
9161,10,318,0.476,165.4,69.8,0.1834,0.1403,0.0894,0.0563,0.0485,0.0434,0.037,0.0325,0.0294,0.0114,0.0011,0.008,0.0054,802,F,239.8,3.8,0.146
9162,82,372,0.319,153.5,34.3,0.4385,0.3859,0.369,0.4143,0.4458,0.4706,0.4808,0.4517,0.4863,0.3874,0.0617,0.4719,0.4111,292,I,233.2,3.6,0.091
9163,80,325,0.278,155.9,36.6,0.5066,0.6535,0.6278,0.6622,0.6604,0.7095,0.7321,0.7527,0.7321,0.2383,0.004,0.6573,0.5304,2140,I,106.6,9,0.269
9164,59,353,0.21,141.5,30,0.144,0.1155,0.1003,0.102,0.1235,0.1486,0.1661,0.1559,0.1837,0.0678,0.0021,0.2607,0.2011,1028,E,179.8,2.8,0.187
9165,225,304,0.178,180.2,60,0.1857,0.1765,0.1756,0.2066,0.2097,0.2202,0.2289,0.222,0.2417,0.0703,0.0017,0.289,0.2501,1090,E,128,5.3,0.05
9166,579,294,0.198,143.9,35.5,0.1136,0.0861,0.0716,0.0416,0.0709,0.2098,0.2767,0.2667,0.3091,0.0666,0.0015,0.1282,0.0463,2189,D,105.2,9.1,0.182
9167,205,308,0.194,157.7,41.4,0.1322,0.1175,0.1018,0.0976,0.105,0.1351,0.1594,0.1347,0.1633,0.0595,0.0008,0.1251,0.0904,1331,G,285.5,8.1,0.153
9168,37,340,0.299,147.2,45.6,0.2305,0.2319,0.2156,0.2202,0.2334,0.2656,0.2646,0.2345,0.2743,0.0673,0.0147,0.2853,0.231,1728,H,105.1,8.8,0.118
9169,99,256,0.263,145.4,46.3,0.1619,0.1331,0.117,0.1081,0.1147,0.1257,0.1419,0.1347,0.1492,0.0277,0.0011,0.1212,0.0923,2490,E,104.7,6.3,0.212
9170,505,297,0.175,161.5,36.4,0.2726,0.2165,0.1834,0.1807,0.2069,0.2877,0.3653,0.3665,0.4437,0.1294,0.0033,0.2547,0.1946,2363,H,190.1,2.8,0.21
9171,1280,345,0.204,141.3,22.3,0.1347,0.1237,0.139,0.169,0.1848,0.2318,0.2589,0.265,0.2711,0.0977,0.0013,0.3084,0.2406,1260,E,286.4,8.9,0.07
9172,235,338,0.266,154.8,36.5,0.1271,0.1055,0.098,0.0744,0.1239,0.2988,0.3667,0.3721,0.4075,0.1609,0.0022,0.2026,0.0987,777,D,217.4,3.2,0.087
9173,59,313,0.163,173.2,79.2,0.1964,0.1544,0.1191,0.0938,0.1246,0.2198,0.2422,0.2447,0.2849,0.0778,0.0019,0.1746,0.0891,1071,G,290.5,9.9,0.033
9174,33,344,0.254,138.6,33.4,0.21,0.1475,0.1296,0.1301,0.139,0.1428,0.1492,0.1329,0.1532,0.0636,0.0012,0.1473,0.1223,1082,E,103.1,10.1,0.053
9175,4,259,0.097,139.3,31.9,0.1776,0.1257,0.1266,0.0949,0.1308,0.2477,0.3191,0.3015,0.3668,0.025,0.001,0.1892,0.0939,5421,D,99.8,5.3,0.062
9176,35,344,0.206,139.4,22.4,0.1641,0.1374,0.1007,0.0779,0.073,0.0668,0.0637,0.0738,0.0613,0.0174,0.001,0.0515,0.0368,1771,F,285.4,7.6,0.361
9177,99,300,0.229,102.5,20.4,0.2216,0.1787,0.17,0.1645,0.1687,0.2206,0.2667,0.2117,0.2805,0.0348,0.0009,0.2017,0.1327,3968,E,104.8,6.3,0.435
9178,800,283,0.161,135.3,33.8,0.1395,0.1245,0.1145,0.1108,0.1265,0.161,0.1731,0.1591,0.1783,0.0669,0.0015,0.1769,0.1376,1197,E,185.3,2.8,0.097
9179,-32,326,0.2,123.7,22.5,0.2186,0.2271,0.2599,0.3353,0.3501,0.3644,0.3936,0.375,0.4114,0.1282,0.002,0.4722,0.4015,1338,E,100.5,5.4,0.023
9180,235,312,0.209,159,43.8,0.1337,0.0955,0.0801,0.0639,0.1043,0.1924,0.2282,0.2075,0.245,0.0753,0.0012,0.1507,0.0934,1276,D,176.1,2.8,0.062
9181,35,287,0.235,165.4,58.8,0.15,0.1035,0.0611,0.038,0.0343,0.0298,0.0265,0.0226,0.0216,0.0145,0.0049,0.013,0.0087,721,J,103.5,8.1,0.056
9182,360,374,0.187,168.4,41,0.1449,0.1432,0.1519,0.2074,0.2359,0.2671,0.2985,0.3091,0.3418,0.1612,0.005,0.3941,0.2592,483,E,290.5,9.4,0.075
9183,423,363,0.215,150.3,28.8,0.3027,0.2702,0.2479,0.2507,0.2679,0.3241,0.35,0.3013,0.3624,0.1259,0.0016,0.2705,0.2145,1298,I,105.5,9.2,0.235
9184,156,370,0.47,162.6,45.5,0.1507,0.1376,0.1091,0.0935,0.0868,0.108,0.1071,0.1003,0.1025,0.0436,0.0014,0.0825,0.0582,580,B,104.8,4.7,0.102
9185,60,308,0.301,164.1,60.2,0.1743,0.1581,0.1525,0.1358,0.1287,0.1575,0.169,0.1986,0.2095,0.1277,0.0029,0.224,0.1538,357,G,104.4,8.4,0.059
9186,480,275,0.151,162.4,51.8,0.196,0.1649,0.1718,0.1813,0.1811,0.2583,0.2778,0.2642,0.2916,0.0958,0.0014,0.2398,0.1736,1244,E,147,3,0.089
9187,93,267,0.125,45.6,55.4,0.1903,0.1353,0.1125,0.1043,0.097,0.1655,0.1904,0.1641,0.208,0.0479,0.0028,0.1508,0.0973,2013,E,217.1,3.3,0.029
9188,125,376,0.325,157.3,40.4,0.1586,0.1482,0.1309,0.1191,0.1368,0.2095,0.2319,0.2213,0.2403,0.0682,0.0049,0.1954,0.1433,1340,E,105.2,6,0.206
9189,125,379,0.333,156.3,42.5,0.2538,0.2263,0.2078,0.1938,0.2233,0.294,0.3165,0.3216,0.3347,0.1944,0.1029,0.2714,0.226,634,D,105.2,8.3,0.105
9190,235,302,0.307,172.3,39.9,0.1277,0.0968,0.0885,0.0567,0.093,0.2898,0.3936,0.3784,0.4339,0.0668,0.0012,0.2044,0.0813,2916,D,287.2,8.9,0.198
9191,34,333,0.167,139.6,29,0.1874,0.1865,0.2102,0.262,0.2891,0.317,0.349,0.3335,0.3595,0.1194,0.0026,0.3836,0.304,1180,E,211.9,3.1,0.147
9192,8,405,0.168,182.9,56.3,0.9504,0.9372,0.8754,0.9299,0.9327,0.9409,0.9331,0.8781,0.9187,0.3844,0.1025,0.172,0.1702,832,K,116.6,7.1,0.117
9193,935,271,0.171,161.8,55.6,0.1498,0.1385,0.1451,0.16,0.198,0.2461,0.2732,0.2689,0.3074,0.1212,0.0021,0.3108,0.2214,553,E,256.1,4.3,0.026
9194,235,383,0.219,164.7,55.8,0.2607,0.259,0.2253,0.2407,0.2528,0.2323,0.2661,0.2503,0.2348,0.15,0.0027,0.0716,0.0625,419,K,290,9.9,0.036
9195,225,286,0.124,203.9,73,0.3565,0.3188,0.2784,0.3051,0.2952,0.3091,0.3199,0.3021,0.3087,0.1296,0.0047,0.1844,0.1657,403,K,232.3,2.9,0.073
9196,125,293,0.352,179,72.6,0.1822,0.1311,0.0812,0.054,0.0493,0.0524,0.0505,0.0434,0.045,0.0141,0.0014,0.0183,0.0135,1118,F,287.6,6.5,0.117
9197,87,270,0.284,140.2,34.8,0.2439,0.2507,0.2818,0.3494,0.3508,0.3654,0.4013,0.3589,0.4104,0.0816,0.0019,0.4691,0.3828,2368,E,134.1,3.2,0.47
9198,99,244,0.329,156.6,51.5,0.1681,0.1159,0.0964,0.0891,0.0981,0.1154,0.1159,0.1075,0.1336,0.0492,0.0012,0.1249,0.0987,1180,B,101.8,5.9,0.141
9199,10,321,0.466,165.3,69.4,0.2959,0.271,0.2162,0.1944,0.1892,0.1843,0.1833,0.1814,0.1738,0.1255,0.0506,0.1158,0.1033,487,H,286.1,7.9,0.074
9200,320,424,0.098,172,64.8,0.7643,0.6984,0.6087,0.6458,0.6686,0.6503,0.6676,0.6316,0.6652,0.3636,0.1064,0.17,0.1726,440,K,112.8,6.7,0.073
9201,405,267,0.133,82.4,35,0.3176,0.3152,0.3299,0.386,0.3789,0.3976,0.4128,0.3742,0.4366,0.1398,0.1015,0.4708,0.4029,3961,E,167.7,2.8,0.108
9202,1100,313,0.194,120,20.5,0.2938,0.2992,0.324,0.3785,0.3961,0.4118,0.4358,0.4302,0.4587,0.2629,0.1023,0.5369,0.4491,712,E,285.5,8.4,0.034
9203,60,362,0.246,147.5,29.9,0.2514,0.2207,0.2185,0.2058,0.2365,0.3259,0.3522,0.3446,0.3729,0.174,0.1014,0.3048,0.231,1699,D,225.6,3.4,0.223
9204,125,377,0.351,154.1,49.1,0.6387,0.634,0.6081,0.6737,0.7052,0.7349,0.7667,0.7224,0.7952,0.3547,0.0045,0.6993,0.6115,767,I,287.5,7.6,0.304
9205,225,291,0.142,201.7,69.1,0.2158,0.1977,0.1754,0.1942,0.1925,0.1983,0.2059,0.2034,0.2098,0.0787,0.0051,0.2008,0.175,494,H,234.8,2.9,0.039
9206,106,366,0.925,156,55.3,0.1444,0.0907,0.0619,0.0473,0.0601,0.062,0.0631,0.0427,0.0622,0.0729,0.0041,0.0639,0.0577,145,B,283.9,6.1,0.046
9207,225,304,0.106,190.6,76.5,0.2322,0.2102,0.185,0.2101,0.2144,0.2172,0.2315,0.2219,0.2361,0.0751,0.0034,0.2657,0.2369,806,E,126.9,9.3,0.08
9208,8,278,0.141,70.7,30.1,0.4277,0.4746,0.4568,0.4724,0.4649,0.4715,0.4879,0.475,0.5019,0.1363,0.0015,0.4464,0.3265,2311,I,170.2,2.8,0.102
9209,10,358,0.21,147.4,27.1,0.1778,0.1236,0.1213,0.1956,0.223,0.3,0.3267,0.3114,0.3505,0.0892,0.0012,0.2711,0.1846,1550,E,240.6,3.8,0.091
9210,1656,305,0.148,176.2,62.8,0.7416,0.7144,0.675,0.7452,0.771,0.7823,0.7963,0.777,0.812,0.561,0.0639,0.4983,0.354,555,I,279.5,5.6,0.032
9211,5,326,0.199,204.6,57.9,0.2213,0.217,0.2103,0.2331,0.2439,0.2397,0.2618,0.2534,0.2729,0.0784,0.0026,0.337,0.2912,1217,E,139.6,6.5,0.067
9212,235,357,0.326,142.5,29.1,0.1175,0.112,0.1137,0.0868,0.1465,0.2869,0.3531,0.3449,0.4077,0.0986,0.0056,0.2811,0.151,1747,D,288,8.9,0.081
9213,3439,256,0.13,47.3,37.8,0.1486,0.1394,0.1365,0.1492,0.1521,0.1614,0.1912,0.2019,0.2206,0.1282,0.0024,0.2659,0.2165,589,E,101.9,10.1,0.156
9214,225,290,0.14,196.2,68.8,0.1956,0.1802,0.1683,0.1962,0.1991,0.2055,0.2156,0.2071,0.2243,0.0767,0.0026,0.2628,0.2279,695,E,129.2,5.2,0.052
9215,1589,331,0.149,156,68.7,0.4649,0.5679,0.5268,0.5748,0.5938,0.5833,0.5666,0.5585,0.5854,0.2328,0.0078,0.1537,0.122,512,K,192.6,2.8,0.07
9216,30,317,0.218,151.7,22.6,0.1729,0.2197,0.232,0.2671,0.2628,0.2809,0.3145,0.287,0.3171,0.0428,0.0012,0.3583,0.3117,3408,E,273.5,5.1,0.158
9217,670,318,0.101,172.2,69,0.3132,0.3294,0.3043,0.3457,0.367,0.3723,0.4006,0.3776,0.4188,0.1442,0.0016,0.0901,0.0693,715,K,218.5,3.2,0.021
9218,82,352,0.379,153.7,60.2,0.1437,0.0976,0.0748,0.0708,0.0892,0.1077,0.1198,0.1013,0.1352,0.0782,0.0035,0.1101,0.0897,457,B,230.4,3.5,0.049
9219,186,320,0.2,130.7,23,0.1666,0.2163,0.2226,0.2544,0.2558,0.3037,0.3131,0.2872,0.3207,0.078,0.0015,0.2848,0.2377,1363,I,283.8,6,0.073
9220,6,298,0.122,199.3,67.1,0.2056,0.1697,0.1367,0.139,0.1582,0.1813,0.2129,0.2078,0.2553,0.0707,0.0031,0.2086,0.1313,1416,G,296.3,5.6,0.08
9221,5,403,0.185,217,65.3,0.794,0.8051,0.7339,0.8065,0.8141,0.8306,0.8391,0.7801,0.8387,0.313,0.0016,0.0635,0.0618,600,K,284.9,4.3,0.03
9222,235,364,0.348,151.3,30.2,0.1306,0.0976,0.0957,0.0542,0.1136,0.3312,0.4184,0.3955,0.4505,0.08,0.001,0.1733,0.0702,2352,D,102.4,5.3,0.184
9223,100,294,0.539,157.1,44.1,0.1633,0.1327,0.1199,0.1088,0.1282,0.161,0.1574,0.1447,0.175,0.0423,0.0014,0.1325,0.0965,1481,E,104.9,8.5,0.097
9224,824,339,0.189,147.6,26.1,0.135,0.128,0.1371,0.147,0.1838,0.2727,0.3025,0.3054,0.335,0.1358,0.0017,0.3459,0.2494,917,E,285.8,7.2,0.061
9225,680,310,0.287,133.2,29.7,0.1632,0.1858,0.1911,0.2161,0.2167,0.2478,0.2747,0.2625,0.2865,0.0748,0.0013,0.2698,0.2097,1562,E,103.3,5.5,0.099
9226,1539,298,0.291,161.2,65.9,0.1508,0.1288,0.1102,0.1225,0.1386,0.1521,0.1641,0.1575,0.1793,0.0947,0.0018,0.2491,0.1898,437,E,106.6,10.7,0.023
9227,125,303,0.354,156.9,77.6,0.2923,0.222,0.1977,0.2135,0.2326,0.2601,0.2674,0.2241,0.2779,0.1644,0.0169,0.2075,0.1721,806,H,282.4,5.5,0.077
9228,259,276,0.225,163.6,57,0.1213,0.0928,0.0702,0.0622,0.073,0.0909,0.0982,0.1049,0.1153,0.0537,0.0015,0.1622,0.108,576,E,279.6,5.7,0.024
9229,2200,330,0.295,131.5,23.6,0.1196,0.1073,0.1129,0.1162,0.1439,0.2024,0.2345,0.2334,0.2503,0.1513,0.0045,0.2347,0.1712,381,E,207.7,3,0.044
